# Browser-behavior acceptance oracle for every product panel in docked and detached windows.
# status: PASS = the pinned HTML/Blitz path is sufficient and present; ADAPTER = Motolii must map browser behavior to product meaning; N_A = the operation has no product meaning (reason is mandatory).
# implementation: CLOSED_TEST = exercised by a focused test; CLOSED_STATIC = present in the current source path; PARTIAL = only part of the acceptance exists; REQUIRED = no complete implementation is present; NONE_BY_DESIGN = deliberately absent.
# ADAPTER is a responsibility classification, not a completion claim; only CLOSED_TEST or CLOSED_STATIC is closed. For an N_A row, REQUIRED means the key/event still needs a scope guard so it cannot leak into another panel's meaning.
# HTML and Pointer Events define the browser/platform baseline; APG defines authored composite-widget keyboard and accessibility behavior; PRODUCT defines the editor-specific commit and Undo meaning.
# sources: APG_GRID=https://www.w3.org/WAI/ARIA/apg/patterns/grid/; APG_TABS=https://www.w3.org/WAI/ARIA/apg/patterns/tabs/; APG_MENU=https://www.w3.org/WAI/ARIA/apg/patterns/menubar/; APG_KEYS=https://www.w3.org/WAI/ARIA/apg/practices/keyboard-interface/; POINTER=https://www.w3.org/TR/pointerevents/; HTML=https://html.spec.whatwg.org/multipage/interaction.html; REDUCED=https://www.w3.org/WAI/WCAG21/Techniques/css/C39.html; PRODUCT=docs/ui-interaction-language.md
# reconciled: 2026-09-05; implementations share panel_body across docked/detached roots; CLOSED_TEST may name one representative shared-path regression.
id	surface	window_mode	interaction	status	implementation	oracle	acceptance	evidence_or_gap
BO-0331	Stage	detached	cmd_undo_redo	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+Z and Shift+Cmd/Ctrl+Z cancel transient preview first and move exactly one Document history step; a text editor owns its local editing history.	ui/commands.rs preflight and gui repeated undo/redo tests
BO-0332	Stage	detached	cmd_duplicate	ADAPTER	CLOSED_STATIC	PRODUCT	Cmd/Ctrl+D duplicates the shared selected editable layers once and keeps the resulting copies selected.	ui/commands.rs duplicate_layers
BO-0333	Stage	detached	cmd_cut_copy_paste	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Cmd/Ctrl+C X V act on the active selection domain, preserve typed identity, preflight transient state, and create one Undo boundary for Cut or Paste.	typed layer clipboard plus GUI copy-delete-paste one-Undo flow
BO-0334	Stage	detached	cmd_find	N_A	NONE_BY_DESIGN	PRODUCT	Stage has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.	Stage has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.
BO-0335	Stage	detached	resize_reflow	ADAPTER	CLOSED_STATIC	PRODUCT	Surface geometry recomputes from the actual viewport on resize without animating direct manipulation coordinates.	surface paint receives width height scale; direct motion token is zero
BO-0336	Stage	detached	reduced_motion	ADAPTER	CLOSED_TEST	REDUCED	The platform reduce-motion preference sets all decorative UI motion durations to zero while playback scrub and direct data motion remain functional.	ui/tokens.rs system_prefers_reduced_motion and token tests; applied in main and detached roots
BO-0337	Stage	detached	focus_visible	ADAPTER	CLOSED_STATIC	APG_KEYS	The focus proxy for the custom surface has a persistent visible indicator distinct from selection.	styles.css custom-surface focus and surface-stack focus-within rings
BO-0338	Stage	detached	ax_semantics	ADAPTER	CLOSED_TEST	APG_GRID+APG_KEYS	Only bounded visible canvas items become named focusable accessibility nodes with selected disabled and positional state.	bounded visible Stage layer option proxies expose name, selected, locked and position; GUI proxy test
BO-0339	Stage	detached	ax_actions	ADAPTER	CLOSED_TEST	APG_KEYS	Assistive actions focus select activate and adjust the same typed intents as pointer and keyboard for visible canvas items.	AccessKit Click on a Stage proxy follows the same Selection path in GUI test
BO-0340	Stage	detached	context_menu	ADAPTER	CLOSED_STATIC	APG_MENU+PRODUCT	Secondary click targets the concrete layer or key under the pointer, opens one menu, and Escape or outside click closes it without click-through.	ui/contracts.rs typed MenuTarget; ui/context_menu.rs; gui menu tests
BO-0341	Inspector	docked	window_state_identity	ADAPTER	CLOSED_STATIC	PRODUCT	The same Document selection and panel semantic state survive dock detach reattach and sibling-window edits.	ui/session.rs Session plus ui/app.rs panel_body and wire_windows
BO-0342	Inspector	docked	single_click_selection	N_A	NONE_BY_DESIGN	PRODUCT	Inspector projects or edits the shared selection and has no independent selectable collection.	Inspector projects or edits the shared selection and has no independent selectable collection.
BO-0343	Inspector	docked	cmd_click_toggle	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no independent collection selection; the shared layer selection remains owned by Stage and Timeline.	Inspector has no independent collection selection; the shared layer selection remains owned by Stage and Timeline.
BO-0344	Inspector	docked	shift_click_range	N_A	NONE_BY_DESIGN	PRODUCT	Inspector exposes editors or actions rather than a linearly ordered selectable collection.	Inspector exposes editors or actions rather than a linearly ordered selectable collection.
BO-0345	Inspector	docked	shift_arrow_range	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no ordered selection anchor for Shift-arrow extension.	Inspector has no ordered selection anchor for Shift-arrow extension.
BO-0346	Inspector	docked	marquee_range	N_A	NONE_BY_DESIGN	PRODUCT	Inspector contains controls or projections rather than spatially selectable items.	Inspector contains controls or projections rather than spatially selectable items.
BO-0347	Inspector	docked	cmd_a	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Outside text editing Cmd/Ctrl+A selects all Document layers; inside a text field the native editor owns Select All.	ui/functions/table.rs SelectAll plus ui/app.rs typing guard
BO-0348	Inspector	docked	escape	ADAPTER	CLOSED_STATIC	APG_KEYS+APG_MENU	Escape cancels a field or closes the active choice popup before shared selection changes.	ui/semantic_menu.rs Field and ui/inspector.rs ChoiceTrigger
BO-0349	Inspector	docked	delete	ADAPTER	CLOSED_STATIC	PRODUCT	Outside a text editor Delete removes the shared editable layer selection through one Document command; a text editor owns character deletion.	ui/commands.rs delete plus ui/app.rs typing guard
BO-0350	Inspector	docked	enter_activation	ADAPTER	CLOSED_TEST	HTML+APG_KEYS	Enter activates a focused button or opens the focused editable value; IME composition Enter stays in the editor.	ui/keys.rs activate_focused_control; ui/semantic_menu.rs Field; gui focused-button test
BO-0351	Inspector	docked	double_click_activation	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Double-clicking a numeric or content value enters text editing without leaving a scrub preview.	ui/inspector.rs numeric and content rows; gui field tests
BO-0352	Inspector	docked	arrow_navigation	ADAPTER	CLOSED_TEST	APG_KEYS	Arrow keys operate a focused spinbutton or choice without moving artwork or time.	Inspector spin and choice arrow/Home/End tests
BO-0353	Inspector	docked	home_end	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no panel-level ordered collection; Home/End remain native caret keys inside an editor and have no outer command.	Inspector has no panel-level ordered collection; Home/End remain native caret keys inside an editor and have no outer command.
BO-0354	Inspector	docked	tab_forward	PASS	CLOSED_TEST	HTML+APG_KEYS	Tab order moves to the next visible enabled focusable control; the active dock tab is one roving stop and hidden content is skipped.	pinned Blitz sequential focus navigation and real semantic controls
BO-0355	Inspector	docked	shift_tab	PASS	CLOSED_TEST	HTML+APG_KEYS	Tab order moves to the previous visible enabled focusable control; the active dock tab is one roving stop and hidden content is skipped.	pinned Blitz sequential focus navigation; gui shift_tab_goes_back test
BO-0356	Inspector	docked	wheel_scroll	PASS	CLOSED_STATIC	HTML	Wheel scrolls the nearest Inspector or Desk overflow container without moving the Document timeline.	ui/styles.css overflow containers plus pinned Blitz scrolling
BO-0357	Inspector	docked	keyboard_scroll	ADAPTER	CLOSED_TEST	APG_KEYS	PageUp/PageDown or focused-composite arrows scroll/reveal content without requiring a pointer wheel.	Inspector local PageUp/PageDown scroller test
BO-0358	Inspector	docked	focus_reveal	ADAPTER	CLOSED_STATIC	APG_KEYS	Focused deep controls remain visible after Tab, panel activation, rerender, and field close.	Inspector mounted controls call focus_and_reveal and fields restore their semantic control
BO-0359	Inspector	docked	outside_click	ADAPTER	CLOSED_TEST	APG_MENU+PRODUCT	Clicking outside a choice dismisses it; clicking outside a field commits once and consumes no unrelated Stage click.	ChoiceDismiss; commit_field_outside; gui outside tests
BO-0360	Inspector	docked	outside_release	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	Numeric scrub continues outside the value cell and commits once on outside-window release.	GUI outside-window numeric scrub commit test
BO-0361	Inspector	docked	pointer_cancel	ADAPTER	CLOSED_STATIC	POINTER+PRODUCT	pointercancel rolls back numeric or color scrub and clears the retained drag.	Inspector root and app roots route matching pointercancel to cancel_scrub_pointer
BO-0362	Inspector	docked	focus_loss	ADAPTER	CLOSED_TEST	APG_KEYS+PRODUCT	Window focus loss commits an open text field once and cancels an active numeric scrub without stale preview.	exact-window Host focus loss commits field and cancels shared scrub/preview
BO-0363	Inspector	docked	multi_pointer_identity	ADAPTER	CLOSED_STATIC	POINTER	Each direct or discrete interaction is owned by one pointerId and isPrimary; other pointers cannot move terminate or synthesize its click.	ValueDrag retains pointer type/id/isPrimary and all move/up/cancel paths verify ownership
BO-0364	Inspector	docked	click_target_integrity	ADAPTER	CLOSED_TEST	POINTER+HTML	A click is dispatched only when a valid primary down/up sequence belongs to the same enabled activation target.	SemanticButton same-primary down/up guard and Inspector choice tests
BO-0365	Inspector	docked	cmd_undo_redo	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+Z and Shift+Cmd/Ctrl+Z cancel transient preview first and move exactly one Document history step; a text editor owns its local editing history.	ui/commands.rs preflight and gui repeated undo/redo tests
BO-0366	Inspector	docked	cmd_duplicate	ADAPTER	CLOSED_STATIC	PRODUCT	Cmd/Ctrl+D duplicates the shared selected editable layers once and keeps the resulting copies selected.	ui/commands.rs duplicate_layers
BO-0367	Inspector	docked	cmd_cut_copy_paste	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Text editors use native Cut Copy Paste; outside them the active product selection uses a typed clipboard payload and one Document command.	native fields own text clipboard; typed layer/key clipboard GUI flows own product selection
BO-0368	Inspector	docked	cmd_find	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.	Inspector has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.
BO-0369	Inspector	docked	resize_reflow	PASS	CLOSED_STATIC	HTML	Normal CSS layout and overflow recompute at the actual docked or detached viewport size.	shared panel_body and Blitz/Taffy layout
BO-0370	Inspector	docked	reduced_motion	ADAPTER	CLOSED_TEST	REDUCED	The platform reduce-motion preference sets all decorative UI motion durations to zero while playback scrub and direct data motion remain functional.	ui/tokens.rs system_prefers_reduced_motion and token tests; applied in main and detached roots
BO-0371	Inspector	docked	focus_visible	ADAPTER	CLOSED_STATIC	APG_KEYS	Every keyboard-focusable control has a visible focus indicator; :focus fallback covers pinned Blitz lacking :focus-visible.	ui/styles.css focus-visible plus focus fallback selectors
BO-0372	Inspector	docked	ax_semantics	ADAPTER	CLOSED_STATIC	APG_KEYS	Property names values expanded state disabled state and editable type are exposed without relying on color or glyph alone.	spinbutton value bounds/current, named property controls and linked listbox options are emitted
BO-0373	Inspector	docked	ax_actions	ADAPTER	CLOSED_TEST	APG_KEYS	AccessKit Click Focus Blur and numeric increment/decrement invoke the same editor and property intent paths.	GUI AccessKit Increment reaches the Inspector spinbutton edit and shared Click/Focus/Blur paths
BO-0374	Inspector	docked	context_menu	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no accepted item-specific secondary menu; its available operations remain explicit controls or editors.	Inspector has no accepted item-specific secondary menu; its available operations remain explicit controls or editors.
BO-0375	Inspector	detached	window_state_identity	ADAPTER	CLOSED_STATIC	PRODUCT	The same Document selection and panel semantic state survive dock detach reattach and sibling-window edits.	ui/session.rs Session plus ui/app.rs panel_body and wire_windows
BO-0376	Inspector	detached	single_click_selection	N_A	NONE_BY_DESIGN	PRODUCT	Inspector projects or edits the shared selection and has no independent selectable collection.	Inspector projects or edits the shared selection and has no independent selectable collection.
BO-0377	Inspector	detached	cmd_click_toggle	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no independent collection selection; the shared layer selection remains owned by Stage and Timeline.	Inspector has no independent collection selection; the shared layer selection remains owned by Stage and Timeline.
BO-0378	Inspector	detached	shift_click_range	N_A	NONE_BY_DESIGN	PRODUCT	Inspector exposes editors or actions rather than a linearly ordered selectable collection.	Inspector exposes editors or actions rather than a linearly ordered selectable collection.
BO-0379	Inspector	detached	shift_arrow_range	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no ordered selection anchor for Shift-arrow extension.	Inspector has no ordered selection anchor for Shift-arrow extension.
BO-0380	Inspector	detached	marquee_range	N_A	NONE_BY_DESIGN	PRODUCT	Inspector contains controls or projections rather than spatially selectable items.	Inspector contains controls or projections rather than spatially selectable items.
BO-0381	Inspector	detached	cmd_a	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Outside text editing Cmd/Ctrl+A selects all Document layers; inside a text field the native editor owns Select All.	ui/functions/table.rs SelectAll plus ui/app.rs typing guard
BO-0382	Inspector	detached	escape	ADAPTER	CLOSED_STATIC	APG_KEYS+APG_MENU	Escape cancels a field or closes the active choice popup before shared selection changes.	ui/semantic_menu.rs Field and ui/inspector.rs ChoiceTrigger
BO-0383	Inspector	detached	delete	ADAPTER	CLOSED_STATIC	PRODUCT	Outside a text editor Delete removes the shared editable layer selection through one Document command; a text editor owns character deletion.	ui/commands.rs delete plus ui/app.rs typing guard
BO-0384	Inspector	detached	enter_activation	ADAPTER	CLOSED_TEST	HTML+APG_KEYS	Enter activates a focused button or opens the focused editable value; IME composition Enter stays in the editor.	ui/keys.rs activate_focused_control; ui/semantic_menu.rs Field; gui focused-button test
BO-0385	Inspector	detached	double_click_activation	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Double-clicking a numeric or content value enters text editing without leaving a scrub preview.	ui/inspector.rs numeric and content rows; gui field tests
BO-0386	Inspector	detached	arrow_navigation	ADAPTER	CLOSED_TEST	APG_KEYS	Arrow keys operate a focused spinbutton or choice without moving artwork or time.	Inspector spin and choice arrow/Home/End tests
BO-0387	Inspector	detached	home_end	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no panel-level ordered collection; Home/End remain native caret keys inside an editor and have no outer command.	Inspector has no panel-level ordered collection; Home/End remain native caret keys inside an editor and have no outer command.
BO-0388	Inspector	detached	tab_forward	PASS	CLOSED_STATIC	HTML+APG_KEYS	Tab order moves to the next visible enabled focusable control in the single-panel window; hidden content and the absent dock strip are skipped.	pinned Blitz sequential focus navigation and real semantic controls
BO-0389	Inspector	detached	shift_tab	PASS	CLOSED_STATIC	HTML+APG_KEYS	Tab order moves to the previous visible enabled focusable control in the single-panel window; hidden content and the absent dock strip are skipped.	pinned Blitz sequential focus navigation; gui shift_tab_goes_back test
BO-0390	Inspector	detached	wheel_scroll	PASS	CLOSED_STATIC	HTML	Wheel scrolls the nearest Inspector or Desk overflow container without moving the Document timeline.	ui/styles.css overflow containers plus pinned Blitz scrolling
BO-0391	Inspector	detached	keyboard_scroll	ADAPTER	CLOSED_TEST	APG_KEYS	PageUp/PageDown or focused-composite arrows scroll/reveal content without requiring a pointer wheel.	Inspector local PageUp/PageDown scroller test
BO-0392	Inspector	detached	focus_reveal	ADAPTER	CLOSED_STATIC	APG_KEYS	Focused deep controls remain visible after Tab, panel activation, rerender, and field close.	Inspector mounted controls call focus_and_reveal and fields restore their semantic control
BO-0393	Inspector	detached	outside_click	ADAPTER	CLOSED_TEST	APG_MENU+PRODUCT	Clicking outside a choice dismisses it; clicking outside a field commits once and consumes no unrelated Stage click.	ChoiceDismiss; commit_field_outside; gui outside tests
BO-0394	Inspector	detached	outside_release	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	Numeric scrub continues outside the value cell and commits once on outside-window release.	GUI outside-window numeric scrub commit test
BO-0395	Inspector	detached	pointer_cancel	ADAPTER	CLOSED_STATIC	POINTER+PRODUCT	pointercancel rolls back numeric or color scrub and clears the retained drag.	Inspector root and app roots route matching pointercancel to cancel_scrub_pointer
BO-0396	Inspector	detached	focus_loss	ADAPTER	CLOSED_TEST	APG_KEYS+PRODUCT	Window focus loss commits an open text field once and cancels an active numeric scrub without stale preview.	exact-window Host focus loss commits field and cancels shared scrub/preview
BO-0397	Inspector	detached	multi_pointer_identity	ADAPTER	CLOSED_STATIC	POINTER	Each direct or discrete interaction is owned by one pointerId and isPrimary; other pointers cannot move terminate or synthesize its click.	ValueDrag retains pointer type/id/isPrimary and all move/up/cancel paths verify ownership
BO-0398	Inspector	detached	click_target_integrity	ADAPTER	CLOSED_TEST	POINTER+HTML	A click is dispatched only when a valid primary down/up sequence belongs to the same enabled activation target.	SemanticButton same-primary down/up guard and Inspector choice tests
BO-0399	Inspector	detached	cmd_undo_redo	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+Z and Shift+Cmd/Ctrl+Z cancel transient preview first and move exactly one Document history step; a text editor owns its local editing history.	ui/commands.rs preflight and gui repeated undo/redo tests
BO-0400	Inspector	detached	cmd_duplicate	ADAPTER	CLOSED_STATIC	PRODUCT	Cmd/Ctrl+D duplicates the shared selected editable layers once and keeps the resulting copies selected.	ui/commands.rs duplicate_layers
BO-0401	Inspector	detached	cmd_cut_copy_paste	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Text editors use native Cut Copy Paste; outside them the active product selection uses a typed clipboard payload and one Document command.	native fields own text clipboard; typed layer/key clipboard GUI flows own product selection
BO-0402	Inspector	detached	cmd_find	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.	Inspector has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.
BO-0403	Inspector	detached	resize_reflow	PASS	CLOSED_STATIC	HTML	Normal CSS layout and overflow recompute at the actual docked or detached viewport size.	shared panel_body and Blitz/Taffy layout
BO-0404	Inspector	detached	reduced_motion	ADAPTER	CLOSED_TEST	REDUCED	The platform reduce-motion preference sets all decorative UI motion durations to zero while playback scrub and direct data motion remain functional.	ui/tokens.rs system_prefers_reduced_motion and token tests; applied in main and detached roots
BO-0405	Inspector	detached	focus_visible	ADAPTER	CLOSED_STATIC	APG_KEYS	Every keyboard-focusable control has a visible focus indicator; :focus fallback covers pinned Blitz lacking :focus-visible.	ui/styles.css focus-visible plus focus fallback selectors
BO-0406	Inspector	detached	ax_semantics	ADAPTER	CLOSED_STATIC	APG_KEYS	Property names values expanded state disabled state and editable type are exposed without relying on color or glyph alone.	spinbutton value bounds/current, named property controls and linked listbox options are emitted
BO-0407	Inspector	detached	ax_actions	ADAPTER	CLOSED_TEST	APG_KEYS	AccessKit Click Focus Blur and numeric increment/decrement invoke the same editor and property intent paths.	GUI AccessKit Increment reaches the Inspector spinbutton edit and shared Click/Focus/Blur paths
BO-0408	Inspector	detached	context_menu	N_A	NONE_BY_DESIGN	PRODUCT	Inspector has no accepted item-specific secondary menu; its available operations remain explicit controls or editors.	Inspector has no accepted item-specific secondary menu; its available operations remain explicit controls or editors.
BO-0409	Timeline	docked	window_state_identity	ADAPTER	CLOSED_STATIC	PRODUCT	The same Document selection and panel semantic state survive dock detach reattach and sibling-window edits.	ui/session.rs Session plus ui/app.rs panel_body and wire_windows
BO-0410	Timeline	docked	single_click_selection	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Clicking a layer or key replaces the matching shared selection domain.	ui/timeline_shell.rs and ui/timeline_widget.rs
BO-0411	Timeline	docked	cmd_click_toggle	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Primary-modifier click toggles one layer or key and keeps active and anchor deterministic.	ui/session.rs Selection plus surface click handlers
BO-0412	Timeline	docked	shift_click_range	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Shift-click grows shrinks and reverses one contiguous ordered layer range from a stable anchor.	ui/session.rs Selection::extend_to and ui/timeline_shell.rs
BO-0413	Timeline	docked	shift_arrow_range	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	Shift+Up or Shift+Down extends and can shrink or reverse the ordered layer selection.	ui/session.rs Selection::step and gui::view_zoom_and_extend_selection_have_keys
BO-0414	Timeline	docked	marquee_range	ADAPTER	CLOSED_STATIC	POINTER+PRODUCT	Blank drag shows a marquee and on release selects intersecting unlocked keys and layers; empty plain marquee clears both domains.	ui/timeline_widget.rs marquee and select_inside
BO-0415	Timeline	docked	cmd_a	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	Cmd/Ctrl+A selects every item in the active Timeline selection domain; key focus selects visible keys, otherwise layers.	GUI Timeline key-domain Cmd+A test
BO-0416	Timeline	docked	escape	ADAPTER	CLOSED_TEST	APG_KEYS+POINTER+PRODUCT	Escape cancels the innermost preview or gesture first, then clears the active selection on a later press.	ui/commands.rs cancel_interactions and gui repeated_escape tests
BO-0417	Timeline	docked	delete	ADAPTER	CLOSED_STATIC	PRODUCT	Delete removes selected keyframes when that domain is nonempty, otherwise selected editable layers, with one Undo boundary.	ui/commands.rs delete and selected_keys
BO-0418	Timeline	docked	enter_activation	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	Enter on a layer row opens rename; Enter on a key or canvas requires an explicit command and must not leak.	GUI Enter rename test; focused canvas has no implicit Enter edit
BO-0419	Timeline	docked	double_click_activation	ADAPTER	CLOSED_STATIC	PRODUCT	Double-clicking a layer name opens rename; double-clicking canvas content performs only a separately specified typed edit.	Timeline names own rename double-click; canvas double-click has no untyped edit path
BO-0420	Timeline	docked	arrow_navigation	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	Up/Down move layer selection; Left/Right step time; focused layer rows retain their own selection behavior.	ui/functions/table.rs and ui/timeline_shell.rs
BO-0421	Timeline	docked	home_end	ADAPTER	CLOSED_STATIC	PRODUCT	Home and End seek to composition start and end when no text editor or local composite owns the key.	ui/functions/table.rs and ui/commands.rs
BO-0422	Timeline	docked	tab_forward	PASS	CLOSED_TEST	HTML+APG_KEYS	Tab order moves to the next visible enabled focusable control; the active dock tab is one roving stop and hidden content is skipped.	pinned Blitz sequential focus navigation and real semantic controls
BO-0423	Timeline	docked	shift_tab	PASS	CLOSED_TEST	HTML+APG_KEYS	Tab order moves to the previous visible enabled focusable control; the active dock tab is one roving stop and hidden content is skipped.	pinned Blitz sequential focus navigation; gui shift_tab_goes_back test
BO-0424	Timeline	docked	wheel_scroll	ADAPTER	CLOSED_STATIC	PRODUCT	Wheel scrolls tracks, horizontal delta moves time, and primary-modifier wheel zooms around the pointer with line and pixel deltas normalized.	ui/timeline_shell.rs and ui/timeline_widget.rs wheel_pixels
BO-0425	Timeline	docked	keyboard_scroll	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	PageUp/PageDown scroll visible track pages while preserving active selection and time.	timeline keyboard_surface PageUp/PageDown test
BO-0426	Timeline	docked	focus_reveal	ADAPTER	CLOSED_TEST	APG_KEYS	Keyboard selection has a bounded focus proxy that remains visible and represents the active canvas item.	SurfaceView focus proxy and GUI focus/name test
BO-0427	Timeline	docked	outside_click	ADAPTER	CLOSED_STATIC	PRODUCT	Plain blank click or empty plain marquee clears layer and key selection; additive blank action preserves it.	ui/timeline_widget.rs blank and marquee branches
BO-0428	Timeline	docked	outside_release	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	Captured direct manipulation keeps receiving moves outside the element and commits or cancels exactly once on outside-window release.	SurfaceCapture relays matching Timeline terminal once
BO-0429	Timeline	docked	pointer_cancel	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	pointercancel rolls back preview, clears local drag or marquee and shared capture, and emits no Document commit.	Timeline foreign-up/matching-cancel rollback test
BO-0430	Timeline	docked	focus_loss	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	Window focus loss cancels active preview or gesture, clears transients and held modifiers, and preserves committed Document state.	ui/app.rs Host callback and gui focus-loss cancellation tests
BO-0431	Timeline	docked	multi_pointer_identity	ADAPTER	CLOSED_TEST	POINTER	Each direct or discrete interaction is owned by one pointerId and isPrimary; other pointers cannot move terminate or synthesize its click.	Timeline and SurfaceCapture retain pointer id/isPrimary and reject foreign terminals
BO-0432	Timeline	docked	click_target_integrity	ADAPTER	CLOSED_TEST	POINTER+HTML	A click is dispatched only when a valid primary down/up sequence belongs to the same enabled activation target.	Timeline arms one primary pointer and separates modifier toggle from drag
BO-0433	Timeline	docked	cmd_undo_redo	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+Z and Shift+Cmd/Ctrl+Z cancel transient preview first and move exactly one Document history step; a text editor owns its local editing history.	ui/commands.rs preflight and gui repeated undo/redo tests
BO-0434	Timeline	docked	cmd_duplicate	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+D duplicates the active Timeline selection domain once and remaps internal references.	GUI Timeline key-domain Cmd+D preserves spacing and commits one Undo; layer structural duplicate tests remain
BO-0435	Timeline	docked	cmd_cut_copy_paste	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Cmd/Ctrl+C X V act on the active selection domain, preserve typed identity, preflight transient state, and create one Undo boundary for Cut or Paste.	typed layer/key clipboard tests and GUI command flows
BO-0436	Timeline	docked	cmd_find	N_A	NONE_BY_DESIGN	PRODUCT	Timeline has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.	Timeline has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.
BO-0437	Timeline	docked	resize_reflow	ADAPTER	CLOSED_STATIC	PRODUCT	Surface geometry recomputes from the actual viewport on resize without animating direct manipulation coordinates.	surface paint receives width height scale; direct motion token is zero
BO-0438	Timeline	docked	reduced_motion	ADAPTER	CLOSED_TEST	REDUCED	The platform reduce-motion preference sets all decorative UI motion durations to zero while playback scrub and direct data motion remain functional.	ui/tokens.rs system_prefers_reduced_motion and token tests; applied in main and detached roots
BO-0439	Timeline	docked	focus_visible	ADAPTER	CLOSED_STATIC	APG_KEYS	The focus proxy for the custom surface has a persistent visible indicator distinct from selection.	styles.css custom-surface focus and surface-stack focus-within rings
BO-0440	Timeline	docked	ax_semantics	ADAPTER	CLOSED_TEST	APG_GRID+APG_KEYS	Only bounded visible canvas items become named focusable accessibility nodes with selected disabled and positional state.	bounded visible Timeline key option proxies expose name, selection, lock and position; GUI proxy test
BO-0441	Timeline	docked	ax_actions	ADAPTER	CLOSED_TEST	APG_KEYS	Assistive actions focus select activate and adjust the same typed intents as pointer and keyboard for visible canvas items.	AccessKit proxy click restores typed KeySel through TimelineMsg::SelectKeys
BO-0442	Timeline	docked	context_menu	ADAPTER	CLOSED_STATIC	APG_MENU+PRODUCT	Secondary click targets the concrete layer or key under the pointer, opens one menu, and Escape or outside click closes it without click-through.	ui/contracts.rs typed MenuTarget; ui/context_menu.rs; gui menu tests
BO-0443	Timeline	detached	window_state_identity	ADAPTER	CLOSED_STATIC	PRODUCT	The same Document selection and panel semantic state survive dock detach reattach and sibling-window edits.	ui/session.rs Session plus ui/app.rs panel_body and wire_windows
BO-0444	Timeline	detached	single_click_selection	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Clicking a layer or key replaces the matching shared selection domain.	ui/timeline_shell.rs and ui/timeline_widget.rs
BO-0445	Timeline	detached	cmd_click_toggle	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Primary-modifier click toggles one layer or key and keeps active and anchor deterministic.	ui/session.rs Selection plus surface click handlers
BO-0446	Timeline	detached	shift_click_range	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Shift-click grows shrinks and reverses one contiguous ordered layer range from a stable anchor.	ui/session.rs Selection::extend_to and ui/timeline_shell.rs
BO-0447	Timeline	detached	shift_arrow_range	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	Shift+Up or Shift+Down extends and can shrink or reverse the ordered layer selection.	ui/session.rs Selection::step and gui::view_zoom_and_extend_selection_have_keys
